count	time	from	to	dataset	dpt	mlt
130	2008.19858	IN	CN	locrisk574.3	LSD	FastTree
131	1999.4999599999999	IN	MM	locrisk574.3	LSD	FastTree
132	1981.8732799999998	IN	CN	locrisk574.3	LSD	FastTree
133	2000.4999499999999	BW	KE	locrisk574.3	LSD	FastTree
134	1973.3213599999999	BW	SO	locrisk574.3	LSD	FastTree
135	2012.4999599999999	SO	SE	locrisk574.3	LSD	FastTree
136	2000.4999699999998	BW	ZA	locrisk574.3	LSD	FastTree
137	2009.4999699999998	BW	ZM	locrisk574.3	LSD	FastTree
138	2004.2068299999999	BW	TZ	locrisk574.3	LSD	FastTree
139	1962.6945199999998	BW	ZM	locrisk574.3	LSD	FastTree
140	2007.4999399999999	BW	ES	locrisk574.3	LSD	FastTree
141	2008.4999399999999	BW	ZA	locrisk574.3	LSD	FastTree
142	2015.4999699999998	BW	TH	locrisk574.3	LSD	FastTree
143	2009.5903699999999	BW	BG	locrisk574.3	LSD	FastTree
144	1975.3635399999998	BW	ZA	locrisk574.3	LSD	FastTree
145	2008.98623	BW	MW	locrisk574.3	LSD	FastTree
146	2008.9780899999998	BW	ZA	locrisk574.3	LSD	FastTree
147	2007.9135999999999	BW	MW	locrisk574.3	LSD	FastTree
148	2008.8606	BW	MW	locrisk574.3	LSD	FastTree
149	2010.4998799999998	BW	MW	locrisk574.3	LSD	FastTree
150	1966.6355899999999	BW	ZA	locrisk574.3	LSD	FastTree
151	2007.89175	BW	MW	locrisk574.3	LSD	FastTree
152	1975.0585099999998	BW	ZA	locrisk574.3	LSD	FastTree
153	1970.7888399999999	BW	ZA	locrisk574.3	LSD	FastTree
154	2002.49991	BW	TZ	locrisk574.3	LSD	FastTree
155	1954.9282799999999	BW	ZA	locrisk574.3	LSD	FastTree
156	2010.68625	ZA	ZM	locrisk574.3	LSD	FastTree
157	1995.4999499999999	ZA	IN	locrisk574.3	LSD	FastTree
158	2009.0573499999998	ZA	ZM	locrisk574.3	LSD	FastTree
159	1999.3363599999998	ZA	BW	locrisk574.3	LSD	FastTree
160	2007.4999299999999	ZA	SE	locrisk574.3	LSD	FastTree
161	2011.4999799999998	ZA	DE	locrisk574.3	LSD	FastTree
162	1978.6397299999999	ZA	TZ	locrisk574.3	LSD	FastTree
163	2013.4998899999998	ZA	SE	locrisk574.3	LSD	FastTree
164	2016.66111	ZA	BE	locrisk574.3	LSD	FastTree
165	2012.4999699999998	ZA	SE	locrisk574.3	LSD	FastTree
1	2002.4999800000001	ZM	TZ	locrisk260.1	treedater	FastTree
2	2007.6615199999999	ZM	MW	locrisk260.1	treedater	FastTree
3	2003.24792	ZM	ZA	locrisk260.1	treedater	FastTree
4	2008.57638	ZM	MW	locrisk260.1	treedater	FastTree
5	1953.1904999999999	ZM	SE	locrisk260.1	treedater	FastTree
6	2003.4999800000001	SE	ZM	locrisk260.1	treedater	FastTree
7	1960.3537799999999	SE	KE	locrisk260.1	treedater	FastTree
8	2006.9519299999999	KE	TZ	locrisk260.1	treedater	FastTree
9	1963.51359	KE	BR	locrisk260.1	treedater	FastTree
10	2009.55468	BR	ZA	locrisk260.1	treedater	FastTree
11	2001.5	BR	AR	locrisk260.1	treedater	FastTree
12	2002.47048	BR	UY	locrisk260.1	treedater	FastTree
13	2015.5492099999999	BR	ES	locrisk260.1	treedater	FastTree
14	1999.49999	SE	IL	locrisk260.1	treedater	FastTree
15	2009.4997900000001	SE	ET	locrisk260.1	treedater	FastTree
16	1999.3996	SE	IL	locrisk260.1	treedater	FastTree
17	2006.4379200000001	SE	KE	locrisk260.1	treedater	FastTree
18	1967.2671	SE	ET	locrisk260.1	treedater	FastTree
19	2011.68995	ET	US	locrisk260.1	treedater	FastTree
20	1999.5	SE	IL	locrisk260.1	treedater	FastTree
21	1963.3083799999999	ZM	BW	locrisk260.1	treedater	FastTree
22	1958.6667199999999	ZM	TZ	locrisk260.1	treedater	FastTree
23	1998.49999	ZM	ZA	locrisk260.1	treedater	FastTree
24	1997.4997900000001	ZM	BW	locrisk260.1	treedater	FastTree
25	1990.33286	ZM	ZA	locrisk260.1	treedater	FastTree
26	2005.4997799999999	ZM	KE	locrisk260.1	treedater	FastTree
27	1972.99469	ZM	SN	locrisk260.1	treedater	FastTree
28	2015.66427	ZM	ZA	locrisk260.1	treedater	FastTree
29	1968.0439699999999	ZM	ZA	locrisk260.1	treedater	FastTree
30	2009.4997799999999	ZA	MW	locrisk260.1	treedater	FastTree
31	1967.4022199999999	ZM	SE	locrisk260.1	treedater	FastTree
32	2002.49999	SE	YE	locrisk260.1	treedater	FastTree
33	1999.49999	SE	IL	locrisk260.1	treedater	FastTree
34	2009.4997799999999	SE	ET	locrisk260.1	treedater	FastTree
35	1958.3324499999999	ZM	ZA	locrisk260.1	treedater	FastTree
36	2009.4999800000001	ZA	MW	locrisk260.1	treedater	FastTree
37	2007.89166	ZA	MW	locrisk260.1	treedater	FastTree
38	2015.4997699999999	ZA	TH	locrisk260.1	treedater	FastTree
39	2009.5902899999999	ZA	BG	locrisk260.1	treedater	FastTree
40	2003.49999	ZM	GE	locrisk260.1	treedater	FastTree
41	2008.9397799999999	ZM	TZ	locrisk260.1	treedater	FastTree
42	2015.4997900000001	ZM	SE	locrisk260.1	treedater	FastTree
43	1999.49999	ZM	ZA	locrisk260.1	treedater	FastTree
44	2009.5711200000001	ZM	SE	locrisk260.1	treedater	FastTree
45	2002.4997799999999	ZM	TZ	locrisk260.1	treedater	FastTree
46	2007.6806999999999	ZM	MW	locrisk260.1	treedater	FastTree
47	2002.46893	ZM	ES	locrisk260.1	treedater	FastTree
48	1977.05018	ZM	BW	locrisk260.1	treedater	FastTree
49	1967.5551800000001	ZM	MW	locrisk260.1	treedater	FastTree
50	1999.4997699999999	MW	ZA	locrisk260.1	treedater	FastTree
51	2003.8313900000001	ZM	TZ	locrisk260.1	treedater	FastTree
52	2004.4997799999999	ZM	SE	locrisk260.1	treedater	FastTree
53	1968.9650300000001	ZM	TZ	locrisk260.1	treedater	FastTree
54	1963.2985899999999	ZM	BW	locrisk260.1	treedater	FastTree
55	2005.2649099999999	ZM	TZ	locrisk260.1	treedater	FastTree
56	2012.49999	ZM	SE	locrisk260.1	treedater	FastTree
57	2008.0704499999999	ZM	MW	locrisk260.1	treedater	FastTree
58	2008.24577	ZM	ES	locrisk260.1	treedater	FastTree
59	2008.7893300000001	ES	NG	locrisk260.1	treedater	FastTree
60	2007.89588	ZM	ES	locrisk260.1	treedater	FastTree
61	1963.25387	ZM	ZA	locrisk260.1	treedater	FastTree
62	2007.49999	ZA	MW	locrisk260.1	treedater	FastTree
63	2002.4997799999999	ZM	ZA	locrisk260.1	treedater	FastTree
64	2014.4999800000001	ZM	US	locrisk260.1	treedater	FastTree
65	2004.4395999999999	ZM	TZ	locrisk260.1	treedater	FastTree
66	2002.3571400000001	ZM	TZ	locrisk260.1	treedater	FastTree
67	1995.4997799999999	ZM	IN	locrisk260.1	treedater	FastTree
68	1997.49999	ZM	ZA	locrisk260.1	treedater	FastTree
69	2011.4997799999999	ZM	DE	locrisk260.1	treedater	FastTree
70	1961.2648199999999	ZM	ZA	locrisk260.1	treedater	FastTree
71	2016.6611	ZA	BE	locrisk260.1	treedater	FastTree
72	2013.4997799999999	ZA	SE	locrisk260.1	treedater	FastTree
73	1964.77835	ZM	BW	locrisk260.1	treedater	FastTree
74	1965.10716	ZM	TZ	locrisk260.1	treedater	FastTree
75	1962.3781300000001	ZM	TZ	locrisk260.1	treedater	FastTree
76	2001.49999	TZ	DK	locrisk260.1	treedater	FastTree
77	2000.4999800000001	TZ	KE	locrisk260.1	treedater	FastTree
78	1989.6942199999999	TZ	SO	locrisk260.1	treedater	FastTree
79	2007.4999800000001	TZ	ES	locrisk260.1	treedater	FastTree
80	2009.4424999999999	TZ	ZA	locrisk260.1	treedater	FastTree
81	2008.98622	TZ	MW	locrisk260.1	treedater	FastTree
82	1959.9044899999999	ZM	ZA	locrisk260.1	treedater	FastTree
83	1997.4997799999999	ZA	BW	locrisk260.1	treedater	FastTree
84	2015.4997900000001	ZA	PK	locrisk260.1	treedater	FastTree
85	1961.2802199999999	ZM	ZA	locrisk260.1	treedater	FastTree
86	2010.4997799999999	ZA	MW	locrisk260.1	treedater	FastTree
87	2010.6341299999999	ZA	NG	locrisk260.1	treedater	FastTree
88	1964.8627799999999	ZM	IN	locrisk260.1	treedater	FastTree
89	2015.7656400000001	IN	BE	locrisk260.1	treedater	FastTree
90	2008.1985199999999	IN	CN	locrisk260.1	treedater	FastTree
91	1977.2996900000001	IN	NP	locrisk260.1	treedater	FastTree
92	1993.5	NP	IN	locrisk260.1	treedater	FastTree
93	1999.5	IN	MM	locrisk260.1	treedater	FastTree
94	1984.76529	IN	CN	locrisk260.1	treedater	FastTree
1	2007.6615200000001	ZM	MW	locrisk260.2	treedater	FastTree
2	2003.24791	ZM	ZA	locrisk260.2	treedater	FastTree
3	2008.5763800000002	ZM	MW	locrisk260.2	treedater	FastTree
4	1953.1738500000001	ZM	SE	locrisk260.2	treedater	FastTree
5	1998.4999800000001	SE	IL	locrisk260.2	treedater	FastTree
6	2005.49999	SE	KE	locrisk260.2	treedater	FastTree
7	1999.49999	SE	IL	locrisk260.2	treedater	FastTree
8	2009.4997900000001	SE	ET	locrisk260.2	treedater	FastTree
9	1999.49999	SE	IL	locrisk260.2	treedater	FastTree
10	1968.34194	SE	ET	locrisk260.2	treedater	FastTree
11	2011.6899400000002	ET	US	locrisk260.2	treedater	FastTree
12	2003.4999800000001	SE	ZM	locrisk260.2	treedater	FastTree
13	2004.4999800000001	SE	KE	locrisk260.2	treedater	FastTree
14	1967.0600300000001	SE	KE	locrisk260.2	treedater	FastTree
15	2006.9519300000002	KE	TZ	locrisk260.2	treedater	FastTree
16	2009.5546700000002	SE	ZA	locrisk260.2	treedater	FastTree
17	1969.7187900000001	SE	BR	locrisk260.2	treedater	FastTree
18	2001.4999600000001	BR	AR	locrisk260.2	treedater	FastTree
19	2002.49198	BR	UY	locrisk260.2	treedater	FastTree
20	2015.54917	BR	ES	locrisk260.2	treedater	FastTree
21	1957.9646300000002	ZM	TZ	locrisk260.2	treedater	FastTree
22	1998.5	ZM	ZA	locrisk260.2	treedater	FastTree
23	2001.4998000000001	ZM	BW	locrisk260.2	treedater	FastTree
24	1976.5421600000002	ZM	BW	locrisk260.2	treedater	FastTree
25	1990.3328700000002	ZM	ZA	locrisk260.2	treedater	FastTree
26	2005.4997900000001	ZM	KE	locrisk260.2	treedater	FastTree
27	1972.8197400000001	ZM	SN	locrisk260.2	treedater	FastTree
28	2009.4997900000001	ZM	MW	locrisk260.2	treedater	FastTree
29	2015.6642800000002	ZM	ZA	locrisk260.2	treedater	FastTree
30	1966.5520700000002	ZM	SE	locrisk260.2	treedater	FastTree
31	2009.4998000000001	SE	ET	locrisk260.2	treedater	FastTree
32	1999.5	SE	IL	locrisk260.2	treedater	FastTree
33	2002.5	SE	YE	locrisk260.2	treedater	FastTree
34	2003.49999	ZM	GE	locrisk260.2	treedater	FastTree
35	2000.4997800000001	ZM	BW	locrisk260.2	treedater	FastTree
36	1968.0545900000002	ZM	BW	locrisk260.2	treedater	FastTree
37	2000.7375100000002	BW	ZA	locrisk260.2	treedater	FastTree
38	1999.49999	ZM	ZA	locrisk260.2	treedater	FastTree
39	2015.4997900000001	ZM	SE	locrisk260.2	treedater	FastTree
40	2009.57113	ZM	SE	locrisk260.2	treedater	FastTree
41	2007.6807100000001	ZM	MW	locrisk260.2	treedater	FastTree
42	2002.6104300000002	ZM	ES	locrisk260.2	treedater	FastTree
43	2000.49999	ZM	BW	locrisk260.2	treedater	FastTree
44	1968.6396500000001	ZM	MW	locrisk260.2	treedater	FastTree
45	1999.4997900000001	MW	ZA	locrisk260.2	treedater	FastTree
46	2003.8314	ZM	TZ	locrisk260.2	treedater	FastTree
47	2004.4997800000001	ZM	SE	locrisk260.2	treedater	FastTree
48	1969.37914	ZM	TZ	locrisk260.2	treedater	FastTree
49	1962.8417400000001	ZM	TZ	locrisk260.2	treedater	FastTree
50	2013.4997800000001	ZM	ZA	locrisk260.2	treedater	FastTree
51	2010.6341300000001	ZM	NG	locrisk260.2	treedater	FastTree
52	2008.22126	ZM	ES	locrisk260.2	treedater	FastTree
53	2008.7558300000001	ES	NG	locrisk260.2	treedater	FastTree
54	2007.9409700000001	ZM	ES	locrisk260.2	treedater	FastTree
55	2012.49999	ZM	SE	locrisk260.2	treedater	FastTree
56	2005.2649100000001	ZM	TZ	locrisk260.2	treedater	FastTree
57	2008.1796400000001	ZM	MW	locrisk260.2	treedater	FastTree
58	2007.49999	ZM	MW	locrisk260.2	treedater	FastTree
59	1967.5541600000001	ZM	ZA	locrisk260.2	treedater	FastTree
60	2014.5	ZM	US	locrisk260.2	treedater	FastTree
61	2002.4997800000001	ZM	TZ	locrisk260.2	treedater	FastTree
62	1995.4997900000001	ZM	IN	locrisk260.2	treedater	FastTree
63	1999.4997900000001	ZM	BW	locrisk260.2	treedater	FastTree
64	1997.72766	ZM	ZA	locrisk260.2	treedater	FastTree
65	2011.4997900000001	ZM	DE	locrisk260.2	treedater	FastTree
66	1976.6209200000001	ZM	ZA	locrisk260.2	treedater	FastTree
67	1964.1761800000002	ZM	TZ	locrisk260.2	treedater	FastTree
68	2010.4997900000001	TZ	MW	locrisk260.2	treedater	FastTree
69	1963.1005700000001	ZM	BW	locrisk260.2	treedater	FastTree
70	1963.54566	ZM	TZ	locrisk260.2	treedater	FastTree
71	1963.8147300000001	ZM	ZA	locrisk260.2	treedater	FastTree
72	1962.5887	ZM	IN	locrisk260.2	treedater	FastTree
73	2015.4997900000001	IN	PK	locrisk260.2	treedater	FastTree
74	2015.76566	IN	BE	locrisk260.2	treedater	FastTree
75	2008.1985300000001	IN	CN	locrisk260.2	treedater	FastTree
76	1977.40705	IN	NP	locrisk260.2	treedater	FastTree
77	1993.5000100000002	NP	IN	locrisk260.2	treedater	FastTree
78	1999.5	IN	MM	locrisk260.2	treedater	FastTree
79	1984.7966800000002	IN	CN	locrisk260.2	treedater	FastTree
80	2001.5	ZM	DK	locrisk260.2	treedater	FastTree
81	1960.2924300000002	ZM	ZA	locrisk260.2	treedater	FastTree
82	2000.5	ZA	KE	locrisk260.2	treedater	FastTree
83	1989.5	ZA	SO	locrisk260.2	treedater	FastTree
84	2001.1329400000002	ZA	BW	locrisk260.2	treedater	FastTree
85	2010.4998000000001	ZA	MW	locrisk260.2	treedater	FastTree
86	2007.5	ZA	ES	locrisk260.2	treedater	FastTree
87	2015.4998000000001	ZA	TH	locrisk260.2	treedater	FastTree
88	2009.59031	ZA	BG	locrisk260.2	treedater	FastTree
89	2008.9862400000002	ZA	MW	locrisk260.2	treedater	FastTree
90	2007.8916900000002	ZA	MW	locrisk260.2	treedater	FastTree
91	2004.4396200000001	ZA	TZ	locrisk260.2	treedater	FastTree
92	2009.2153900000001	ZA	ZM	locrisk260.2	treedater	FastTree
93	2002.49999	ZA	TZ	locrisk260.2	treedater	FastTree
94	2013.4997800000001	ZA	SE	locrisk260.2	treedater	FastTree
95	2016.6610800000001	ZA	BE	locrisk260.2	treedater	FastTree
1	2002.5	ZM	TZ	locrisk260.3	treedater	FastTree
2	2007.6615400000001	ZM	MW	locrisk260.3	treedater	FastTree
3	2003.24793	ZM	ZA	locrisk260.3	treedater	FastTree
4	2008.5763999999999	ZM	MW	locrisk260.3	treedater	FastTree
5	1998.5000199999999	ZM	ZA	locrisk260.3	treedater	FastTree
6	2001.4487799999999	ZM	BW	locrisk260.3	treedater	FastTree
7	1997.49982	ZM	BW	locrisk260.3	treedater	FastTree
8	1990.3328799999999	ZM	ZA	locrisk260.3	treedater	FastTree
9	2005.26493	ZM	TZ	locrisk260.3	treedater	FastTree
10	2008.15993	ZM	MW	locrisk260.3	treedater	FastTree
11	2005.4998000000001	ZM	KE	locrisk260.3	treedater	FastTree
12	1973.3900900000001	ZM	SN	locrisk260.3	treedater	FastTree
13	2009.49981	ZM	MW	locrisk260.3	treedater	FastTree
14	2015.6643000000001	ZM	ZA	locrisk260.3	treedater	FastTree
15	1965.6643200000001	ZM	SE	locrisk260.3	treedater	FastTree
16	1999.50001	SE	IL	locrisk260.3	treedater	FastTree
17	2009.4998000000001	SE	ET	locrisk260.3	treedater	FastTree
18	2002.50001	SE	YE	locrisk260.3	treedater	FastTree
19	1958.23514	ZM	TZ	locrisk260.3	treedater	FastTree
20	1954.3330800000001	ZM	SE	locrisk260.3	treedater	FastTree
21	2003.5	SE	ZM	locrisk260.3	treedater	FastTree
22	1961.8518200000001	SE	KE	locrisk260.3	treedater	FastTree
23	2006.9519400000001	KE	TZ	locrisk260.3	treedater	FastTree
24	1964.21738	SE	BR	locrisk260.3	treedater	FastTree
25	2009.5546899999999	BR	ZA	locrisk260.3	treedater	FastTree
26	2001.49999	BR	AR	locrisk260.3	treedater	FastTree
27	2002.4997900000001	BR	UY	locrisk260.3	treedater	FastTree
28	2015.5491999999999	BR	ES	locrisk260.3	treedater	FastTree
29	1999.5	SE	IL	locrisk260.3	treedater	FastTree
30	1998.50001	SE	IL	locrisk260.3	treedater	FastTree
31	2006.4998000000001	SE	KE	locrisk260.3	treedater	FastTree
32	1999.5	SE	IL	locrisk260.3	treedater	FastTree
33	1968.47911	SE	ET	locrisk260.3	treedater	FastTree
34	2011.68995	ET	US	locrisk260.3	treedater	FastTree
35	2008.92534	SE	ET	locrisk260.3	treedater	FastTree
36	1962.56672	ZM	TZ	locrisk260.3	treedater	FastTree
37	2003.50001	ZM	GE	locrisk260.3	treedater	FastTree
38	2002.4468400000001	ZM	ES	locrisk260.3	treedater	FastTree
39	2007.68074	ZM	MW	locrisk260.3	treedater	FastTree
40	1968.8642600000001	ZM	SE	locrisk260.3	treedater	FastTree
41	1996.5000199999999	SE	BW	locrisk260.3	treedater	FastTree
42	2000.50001	ZM	BW	locrisk260.3	treedater	FastTree
43	1968.7589399999999	ZM	MW	locrisk260.3	treedater	FastTree
44	1999.49981	MW	ZA	locrisk260.3	treedater	FastTree
45	2003.83141	ZM	TZ	locrisk260.3	treedater	FastTree
46	2004.49981	ZM	SE	locrisk260.3	treedater	FastTree
47	1969.1235100000001	ZM	TZ	locrisk260.3	treedater	FastTree
48	1963.7841000000001	ZM	BW	locrisk260.3	treedater	FastTree
49	1956.74128	ZM	ZA	locrisk260.3	treedater	FastTree
50	2010.6862100000001	ZA	ZM	locrisk260.3	treedater	FastTree
51	1999.49981	ZA	BW	locrisk260.3	treedater	FastTree
52	1995.49981	ZA	IN	locrisk260.3	treedater	FastTree
53	2009.05729	ZA	ZM	locrisk260.3	treedater	FastTree
54	2011.49981	ZA	DE	locrisk260.3	treedater	FastTree
55	2007.49981	ZA	SE	locrisk260.3	treedater	FastTree
56	2008.25281	ZA	ES	locrisk260.3	treedater	FastTree
57	2008.7909999999999	ES	NG	locrisk260.3	treedater	FastTree
58	2008.03215	ZA	ES	locrisk260.3	treedater	FastTree
59	2009.50001	ZA	MW	locrisk260.3	treedater	FastTree
60	1997.49981	ZA	BW	locrisk260.3	treedater	FastTree
61	2009.5000199999999	ZA	MW	locrisk260.3	treedater	FastTree
62	2010.6341600000001	ZA	NG	locrisk260.3	treedater	FastTree
63	1961.0964200000001	ZA	IN	locrisk260.3	treedater	FastTree
64	2015.49982	IN	PK	locrisk260.3	treedater	FastTree
65	2015.76567	IN	BE	locrisk260.3	treedater	FastTree
66	2008.19856	IN	CN	locrisk260.3	treedater	FastTree
67	1977.61015	IN	NP	locrisk260.3	treedater	FastTree
68	1993.5000400000001	NP	IN	locrisk260.3	treedater	FastTree
69	2013.49983	IN	SE	locrisk260.3	treedater	FastTree
70	1978.3687199999999	IN	CN	locrisk260.3	treedater	FastTree
71	1999.5000400000001	CN	MM	locrisk260.3	treedater	FastTree
72	2014.50001	ZA	US	locrisk260.3	treedater	FastTree
73	1986.7500500000001	ZA	ZM	locrisk260.3	treedater	FastTree
74	2007.5000199999999	ZA	MW	locrisk260.3	treedater	FastTree
75	1999.49982	ZA	BW	locrisk260.3	treedater	FastTree
76	2004.4396400000001	ZA	TZ	locrisk260.3	treedater	FastTree
77	1965.6304700000001	ZA	ZM	locrisk260.3	treedater	FastTree
78	1959.9796100000001	ZA	TZ	locrisk260.3	treedater	FastTree
79	1999.4998000000001	TZ	ZA	locrisk260.3	treedater	FastTree
80	1975.79827	TZ	BW	locrisk260.3	treedater	FastTree
81	1965.6901500000001	TZ	ZM	locrisk260.3	treedater	FastTree
82	2001.5000199999999	TZ	DK	locrisk260.3	treedater	FastTree
83	2000.50001	ZA	KE	locrisk260.3	treedater	FastTree
84	1989.50001	ZA	SO	locrisk260.3	treedater	FastTree
85	2007.8916899999999	ZA	MW	locrisk260.3	treedater	FastTree
86	2007.50001	ZA	ES	locrisk260.3	treedater	FastTree
87	2015.4998000000001	ZA	TH	locrisk260.3	treedater	FastTree
88	2009.59032	ZA	BG	locrisk260.3	treedater	FastTree
89	2001.49981	ZA	BW	locrisk260.3	treedater	FastTree
90	2008.9862499999999	ZA	MW	locrisk260.3	treedater	FastTree
91	2009.1896300000001	ZA	ZM	locrisk260.3	treedater	FastTree
92	2013.4997900000001	ZA	SE	locrisk260.3	treedater	FastTree
93	2016.6611	ZA	BE	locrisk260.3	treedater	FastTree
1	2003.24792	ZM	ZA	locrisk378.1	treedater	FastTree
2	2002.49999	ZM	TZ	locrisk378.1	treedater	FastTree
3	2007.6615300000001	ZM	MW	locrisk378.1	treedater	FastTree
4	1957.81456	ZM	SE	locrisk378.1	treedater	FastTree
5	1965.1934200000001	SE	KE	locrisk378.1	treedater	FastTree
6	2006.9519500000001	KE	TZ	locrisk378.1	treedater	FastTree
7	2004.5	SE	KE	locrisk378.1	treedater	FastTree
8	1961.4234300000001	SE	BR	locrisk378.1	treedater	FastTree
9	1977.7682400000001	BR	ZA	locrisk378.1	treedater	FastTree
10	2001.5	BR	AR	locrisk378.1	treedater	FastTree
11	2015.5491999999999	BR	ES	locrisk378.1	treedater	FastTree
12	2002.4997900000001	BR	UY	locrisk378.1	treedater	FastTree
13	1951.09834	ZM	SE	locrisk378.1	treedater	FastTree
14	1999.49999	SE	IL	locrisk378.1	treedater	FastTree
15	2000.4997800000001	SE	IL	locrisk378.1	treedater	FastTree
16	2009.4997900000001	SE	ET	locrisk378.1	treedater	FastTree
17	1998.5	SE	IL	locrisk378.1	treedater	FastTree
18	2006.3673000000001	SE	KE	locrisk378.1	treedater	FastTree
19	1966.4028800000001	SE	ET	locrisk378.1	treedater	FastTree
20	2008.88158	ET	US	locrisk378.1	treedater	FastTree
21	1999.4999800000001	SE	IL	locrisk378.1	treedater	FastTree
22	1962.1865500000001	ZM	MW	locrisk378.1	treedater	FastTree
23	2015.66426	ZM	ZA	locrisk378.1	treedater	FastTree
24	2005.2649000000001	ZM	TZ	locrisk378.1	treedater	FastTree
25	2012.4999800000001	ZM	SE	locrisk378.1	treedater	FastTree
26	2008.0756000000001	ZM	MW	locrisk378.1	treedater	FastTree
27	1974.9839999999999	ZM	BW	locrisk378.1	treedater	FastTree
28	1990.33285	ZM	ZA	locrisk378.1	treedater	FastTree
29	2005.4997800000001	ZM	KE	locrisk378.1	treedater	FastTree
30	2006.02865	ZM	TZ	locrisk378.1	treedater	FastTree
31	1971.8761	ZM	SN	locrisk378.1	treedater	FastTree
32	2000.49999	ZM	ZA	locrisk378.1	treedater	FastTree
33	2009.4997800000001	ZM	MW	locrisk378.1	treedater	FastTree
34	2001.4997900000001	ZM	BW	locrisk378.1	treedater	FastTree
35	1963.2364299999999	ZM	SE	locrisk378.1	treedater	FastTree
36	2009.4997900000001	SE	ET	locrisk378.1	treedater	FastTree
37	1999.49999	SE	IL	locrisk378.1	treedater	FastTree
38	2002.49999	SE	YE	locrisk378.1	treedater	FastTree
39	2009.4997800000001	SE	ET	locrisk378.1	treedater	FastTree
40	2009.4997900000001	SE	ET	locrisk378.1	treedater	FastTree
41	2003.4997900000001	ZM	TZ	locrisk378.1	treedater	FastTree
42	2015.4997900000001	ZM	SE	locrisk378.1	treedater	FastTree
43	2009.5	ZM	MW	locrisk378.1	treedater	FastTree
44	2008.9397899999999	ZM	TZ	locrisk378.1	treedater	FastTree
45	2017.1611	ZM	ZA	locrisk378.1	treedater	FastTree
46	1958.9619	ZM	ZA	locrisk378.1	treedater	FastTree
47	2001.5	ZA	TZ	locrisk378.1	treedater	FastTree
48	2003.5	ZM	GE	locrisk378.1	treedater	FastTree
49	2013.49999	ZM	ZA	locrisk378.1	treedater	FastTree
50	2008.59825	ZM	MW	locrisk378.1	treedater	FastTree
51	2002.4997900000001	ZM	TZ	locrisk378.1	treedater	FastTree
52	2007.6807100000001	ZM	MW	locrisk378.1	treedater	FastTree
53	1996.5	ZM	BW	locrisk378.1	treedater	FastTree
54	2009.57113	ZM	SE	locrisk378.1	treedater	FastTree
55	2002.32023	ZM	ES	locrisk378.1	treedater	FastTree
56	2003.8314	ZM	TZ	locrisk378.1	treedater	FastTree
57	2004.4997900000001	ZM	SE	locrisk378.1	treedater	FastTree
58	1967.80915	ZM	TZ	locrisk378.1	treedater	FastTree
59	1969.8585700000001	ZM	BW	locrisk378.1	treedater	FastTree
60	1964.2957900000001	ZM	ZA	locrisk378.1	treedater	FastTree
61	1969.1362899999999	ZA	MW	locrisk378.1	treedater	FastTree
62	2008.36564	ZA	MW	locrisk378.1	treedater	FastTree
63	1957.6237800000001	ZM	TZ	locrisk378.1	treedater	FastTree
64	2000.4997900000001	ZM	BW	locrisk378.1	treedater	FastTree
65	2009.5	ZM	MW	locrisk378.1	treedater	FastTree
66	1965.6108300000001	ZM	TZ	locrisk378.1	treedater	FastTree
67	2003.97387	ZM	TZ	locrisk378.1	treedater	FastTree
68	2007.50001	ZM	MW	locrisk378.1	treedater	FastTree
69	1997.4998000000001	ZM	BW	locrisk378.1	treedater	FastTree
70	1967.7690400000001	ZM	ZA	locrisk378.1	treedater	FastTree
71	1999.4998000000001	ZA	BW	locrisk378.1	treedater	FastTree
72	2014.5	ZM	US	locrisk378.1	treedater	FastTree
73	2008.31936	ZM	ES	locrisk378.1	treedater	FastTree
74	2008.8892499999999	ES	NG	locrisk378.1	treedater	FastTree
75	2007.78234	ZM	ES	locrisk378.1	treedater	FastTree
76	1998.5	ZM	ZA	locrisk378.1	treedater	FastTree
77	1995.49981	ZM	IN	locrisk378.1	treedater	FastTree
78	1999.49981	ZM	BW	locrisk378.1	treedater	FastTree
79	2003.8287600000001	ZM	ZA	locrisk378.1	treedater	FastTree
80	1997.5	ZM	ZA	locrisk378.1	treedater	FastTree
81	2011.4998000000001	ZM	DE	locrisk378.1	treedater	FastTree
82	2007.4998000000001	ZM	SE	locrisk378.1	treedater	FastTree
83	1959.08584	ZM	ZA	locrisk378.1	treedater	FastTree
84	2009.5	ZA	MW	locrisk378.1	treedater	FastTree
85	2005.02721	ZA	TZ	locrisk378.1	treedater	FastTree
86	2008.5	ZA	MW	locrisk378.1	treedater	FastTree
87	2010.6341500000001	ZA	NG	locrisk378.1	treedater	FastTree
88	1996.5	ZM	BW	locrisk378.1	treedater	FastTree
89	1963.2677100000001	ZM	ZA	locrisk378.1	treedater	FastTree
90	1961.7669800000001	ZM	IN	locrisk378.1	treedater	FastTree
91	2015.4998000000001	IN	PK	locrisk378.1	treedater	FastTree
92	2015.4997900000001	IN	SE	locrisk378.1	treedater	FastTree
93	2015.7656500000001	IN	BE	locrisk378.1	treedater	FastTree
94	2012.5	IN	SE	locrisk378.1	treedater	FastTree
95	1974.8555799999999	IN	NP	locrisk378.1	treedater	FastTree
96	1993.49999	NP	IN	locrisk378.1	treedater	FastTree
97	2008.1985199999999	IN	CN	locrisk378.1	treedater	FastTree
