dataset	dpt	mlt	trait	location	Export	Import	SSS
locrisk468.3	TempEst	IQ-TREE	country	MM	0	1	-1
locrisk468.3	TempEst	IQ-TREE	country	MW	16	12	0.14285714285714285
locrisk468.3	TempEst	IQ-TREE	country	NG	1	2	-0.3333333333333333
locrisk468.3	TempEst	IQ-TREE	country	NP	1	1	0
locrisk468.3	TempEst	IQ-TREE	country	PK	0	1	-1
locrisk468.3	TempEst	IQ-TREE	country	SE	19	12	0.22580645161290322
locrisk468.3	TempEst	IQ-TREE	country	SN	5	2	0.42857142857142855
locrisk468.3	TempEst	IQ-TREE	country	SO	1	1	0
locrisk468.3	TempEst	IQ-TREE	country	TH	0	1	-1
locrisk468.3	TempEst	IQ-TREE	country	TZ	19	15	0.11764705882352941
locrisk468.3	TempEst	IQ-TREE	country	US	0	2	-1
locrisk468.3	TempEst	IQ-TREE	country	UY	0	1	-1
locrisk468.3	TempEst	IQ-TREE	country	YE	0	1	-1
locrisk468.3	TempEst	IQ-TREE	country	ZA	44	14	0.5172413793103449
locrisk468.3	TempEst	IQ-TREE	country	ZM	18	21	-0.07692307692307693
locrisk468.3	TempEst	IQ-TREE	region	Eastern Africa	53	14	0.582089552238806
locrisk468.3	TempEst	IQ-TREE	region	Eastern Asia	1	1	0
locrisk468.3	TempEst	IQ-TREE	region	Eastern Europe	0	1	-1
locrisk468.3	TempEst	IQ-TREE	region	Northern America	0	2	-1
locrisk468.3	TempEst	IQ-TREE	region	Northern Europe	18	13	0.16129032258064516
locrisk468.3	TempEst	IQ-TREE	region	South	0	2	-1
locrisk468.3	TempEst	IQ-TREE	region	South America	1	1	0
locrisk468.3	TempEst	IQ-TREE	region	Southern Africa	14	37	-0.45098039215686275
locrisk468.3	TempEst	IQ-TREE	region	Southern Asia	4	3	0.14285714285714285
locrisk468.3	TempEst	IQ-TREE	region	Southern Europe	0	5	-1
locrisk468.3	TempEst	IQ-TREE	region	Western Africa	1	3	-0.5
locrisk468.3	TempEst	IQ-TREE	region	Western Asia	0	7	-1
locrisk468.3	TempEst	IQ-TREE	region	Western Europe	0	3	-1
locrisk468.3	TempEst	IQ-TREE	risk4	OT	4	211	-0.9627906976744186
locrisk468.3	TempEst	IQ-TREE	risk4	PI	3	2	0.2
locrisk468.3	TempEst	IQ-TREE	risk4	SH	213	5	0.9541284403669725
locrisk468.3	TempEst	IQ-TREE	risk4	SM	2	4	-0.3333333333333333
locrisk468.3	TempEst	IQ-TREE	risk5	MB	0	6	-1
locrisk468.3	TempEst	IQ-TREE	risk5	OT	4	201	-0.9609756097560975
locrisk468.3	TempEst	IQ-TREE	risk5	PI	3	2	0.2
locrisk468.3	TempEst	IQ-TREE	risk5	SH	209	5	0.9532710280373832
locrisk468.3	TempEst	IQ-TREE	risk5	SM	2	4	-0.3333333333333333
locrisk468.3	TempEst	IQ-TREE	risk6	MB	0	7	-1
locrisk468.3	TempEst	IQ-TREE	risk6	NR	7	180	-0.9251336898395722
locrisk468.3	TempEst	IQ-TREE	risk6	OT	1	19	-0.9
locrisk468.3	TempEst	IQ-TREE	risk6	PI	3	2	0.2
locrisk468.3	TempEst	IQ-TREE	risk6	SH	204	5	0.9521531100478469
locrisk468.3	TempEst	IQ-TREE	risk6	SM	2	4	-0.3333333333333333
locrisk468.3	TempEst	PhyML	continent	Africa	25	8	0.5151515151515151
locrisk468.3	TempEst	PhyML	continent	Americas	1	3	-0.5
locrisk468.3	TempEst	PhyML	continent	Asia	3	10	-0.5384615384615384
locrisk468.3	TempEst	PhyML	continent	Europe	15	23	-0.21052631578947367
locrisk468.3	TempEst	PhyML	country	AR	0	1	-1
locrisk468.3	TempEst	PhyML	country	BE	0	2	-1
locrisk468.3	TempEst	PhyML	country	BG	0	1	-1
locrisk468.3	TempEst	PhyML	country	BR	3	1	0.5
locrisk468.3	TempEst	PhyML	country	BW	19	16	0.08571428571428572
locrisk468.3	TempEst	PhyML	country	CN	0	2	-1
locrisk468.3	TempEst	PhyML	country	DE	0	1	-1
locrisk468.3	TempEst	PhyML	country	DK	0	1	-1
locrisk468.3	TempEst	PhyML	country	ES	0	5	-1
locrisk468.3	TempEst	PhyML	country	ET	1	7	-0.75
locrisk468.3	TempEst	PhyML	country	GE	0	1	-1
locrisk468.3	TempEst	PhyML	country	IL	0	5	-1
locrisk468.3	TempEst	PhyML	country	IN	8	3	0.45454545454545453
locrisk468.3	TempEst	PhyML	country	KE	0	5	-1
locrisk468.3	TempEst	PhyML	country	MM	0	1	-1
locrisk468.3	TempEst	PhyML	country	MW	3	16	-0.6842105263157895
locrisk468.3	TempEst	PhyML	country	NG	1	2	-0.3333333333333333
locrisk468.3	TempEst	PhyML	country	NP	1	1	0
locrisk468.3	TempEst	PhyML	country	PK	0	1	-1
locrisk468.3	TempEst	PhyML	country	SE	19	12	0.22580645161290322
locrisk468.3	TempEst	PhyML	country	SN	0	2	-1
locrisk468.3	TempEst	PhyML	country	SO	0	1	-1
locrisk468.3	TempEst	PhyML	country	TH	0	1	-1
locrisk468.3	TempEst	PhyML	country	TZ	1	22	-0.9130434782608695
locrisk468.3	TempEst	PhyML	country	US	0	2	-1
locrisk468.3	TempEst	PhyML	country	UY	0	1	-1
locrisk468.3	TempEst	PhyML	country	YE	0	1	-1
locrisk468.3	TempEst	PhyML	country	ZA	44	16	0.4666666666666667
locrisk468.3	TempEst	PhyML	country	ZM	41	11	0.5769230769230769
locrisk468.3	TempEst	PhyML	region	Eastern Africa	24	37	-0.21311475409836064
locrisk468.3	TempEst	PhyML	region	Eastern Asia	0	2	-1
locrisk468.3	TempEst	PhyML	region	Eastern Europe	0	1	-1
locrisk468.3	TempEst	PhyML	region	Northern America	0	2	-1
locrisk468.3	TempEst	PhyML	region	Northern Europe	14	15	-0.034482758620689655
locrisk468.3	TempEst	PhyML	region	South	0	2	-1
locrisk468.3	TempEst	PhyML	region	South America	1	1	0
locrisk468.3	TempEst	PhyML	region	Southern Africa	46	12	0.5862068965517241
locrisk468.3	TempEst	PhyML	region	Southern Asia	6	2	0.5
locrisk468.3	TempEst	PhyML	region	Southern Europe	0	5	-1
locrisk468.3	TempEst	PhyML	region	Western Africa	1	3	-0.5
locrisk468.3	TempEst	PhyML	region	Western Asia	0	7	-1
locrisk468.3	TempEst	PhyML	region	Western Europe	0	3	-1
locrisk468.3	TempEst	PhyML	risk4	OT	1	221	-0.990990990990991
locrisk468.3	TempEst	PhyML	risk4	PI	2	2	0
locrisk468.3	TempEst	PhyML	risk4	SH	225	3	0.9736842105263158
locrisk468.3	TempEst	PhyML	risk4	SM	2	4	-0.3333333333333333
locrisk468.3	TempEst	PhyML	risk5	MB	0	7	-1
locrisk468.3	TempEst	PhyML	risk5	OT	2	209	-0.981042654028436
locrisk468.3	TempEst	PhyML	risk5	PI	2	2	0
locrisk468.3	TempEst	PhyML	risk5	SH	220	4	0.9642857142857143
locrisk468.3	TempEst	PhyML	risk5	SM	2	4	-0.3333333333333333
locrisk468.3	TempEst	PhyML	risk6	MB	0	7	-1
locrisk468.3	TempEst	PhyML	risk6	NR	6	189	-0.9384615384615385
locrisk468.3	TempEst	PhyML	risk6	OT	2	18	-0.8
locrisk468.3	TempEst	PhyML	risk6	PI	2	2	0
locrisk468.3	TempEst	PhyML	risk6	SH	213	4	0.9631336405529954
locrisk468.3	TempEst	PhyML	risk6	SM	1	4	-0.6
locrisk468.3	TempEst	RAxML-NG	continent	Africa	23	12	0.3142857142857143
locrisk468.3	TempEst	RAxML-NG	continent	Americas	1	3	-0.5
locrisk468.3	TempEst	RAxML-NG	continent	Asia	3	10	-0.5384615384615384
locrisk468.3	TempEst	RAxML-NG	continent	Europe	20	22	-0.047619047619047616
locrisk468.3	TempEst	RAxML-NG	country	AR	0	1	-1
locrisk468.3	TempEst	RAxML-NG	country	BE	0	2	-1
locrisk468.3	TempEst	RAxML-NG	country	BG	0	1	-1
locrisk468.3	TempEst	RAxML-NG	country	BR	3	1	0.5
locrisk468.3	TempEst	RAxML-NG	country	BW	8	15	-0.30434782608695654
locrisk468.3	TempEst	RAxML-NG	country	CN	0	2	-1
locrisk468.3	TempEst	RAxML-NG	country	DE	0	1	-1
locrisk468.3	TempEst	RAxML-NG	country	DK	0	1	-1
locrisk468.3	TempEst	RAxML-NG	country	ES	1	5	-0.6666666666666666
locrisk468.3	TempEst	RAxML-NG	country	ET	1	7	-0.75
locrisk468.3	TempEst	RAxML-NG	country	GE	0	1	-1
locrisk468.3	TempEst	RAxML-NG	country	IL	0	5	-1
locrisk468.3	TempEst	RAxML-NG	country	IN	8	4	0.3333333333333333
locrisk468.3	TempEst	RAxML-NG	country	KE	0	5	-1
locrisk468.3	TempEst	RAxML-NG	country	MM	0	1	-1
locrisk468.3	TempEst	RAxML-NG	country	MW	5	17	-0.5454545454545454
locrisk468.3	TempEst	RAxML-NG	country	NG	1	2	-0.3333333333333333
locrisk468.3	TempEst	RAxML-NG	country	NP	2	1	0.3333333333333333
locrisk468.3	TempEst	RAxML-NG	country	PK	0	1	-1
locrisk468.3	TempEst	RAxML-NG	country	SE	19	12	0.22580645161290322
locrisk468.3	TempEst	RAxML-NG	country	SN	0	2	-1
locrisk468.3	TempEst	RAxML-NG	country	SO	3	1	0.5
locrisk468.3	TempEst	RAxML-NG	country	TH	0	1	-1
locrisk468.3	TempEst	RAxML-NG	country	TZ	1	22	-0.9130434782608695
locrisk468.3	TempEst	RAxML-NG	country	US	0	2	-1
locrisk468.3	TempEst	RAxML-NG	country	UY	0	1	-1
locrisk468.3	TempEst	RAxML-NG	country	YE	0	1	-1
locrisk468.3	TempEst	RAxML-NG	country	ZA	31	24	0.12727272727272726
locrisk468.3	TempEst	RAxML-NG	country	ZM	60	4	0.875
locrisk468.3	TempEst	RAxML-NG	region	Eastern Africa	50	18	0.47058823529411764
locrisk468.3	TempEst	RAxML-NG	region	Eastern Asia	0	2	-1
locrisk468.3	TempEst	RAxML-NG	region	Eastern Europe	0	1	-1
locrisk468.3	TempEst	RAxML-NG	region	Northern America	0	2	-1
locrisk468.3	TempEst	RAxML-NG	region	Northern Europe	19	13	0.1875
locrisk468.3	TempEst	RAxML-NG	region	South	0	2	-1
locrisk468.3	TempEst	RAxML-NG	region	South America	1	1	0
locrisk468.3	TempEst	RAxML-NG	region	Southern Africa	15	33	-0.375
locrisk468.3	TempEst	RAxML-NG	region	Southern Asia	6	2	0.5
locrisk468.3	TempEst	RAxML-NG	region	Southern Europe	0	5	-1
locrisk468.3	TempEst	RAxML-NG	region	Western Africa	1	3	-0.5
locrisk468.3	TempEst	RAxML-NG	region	Western Asia	0	7	-1
locrisk468.3	TempEst	RAxML-NG	region	Western Europe	0	3	-1
locrisk468.3	TempEst	RAxML-NG	risk4	OT	5	213	-0.9541284403669725
locrisk468.3	TempEst	RAxML-NG	risk4	PI	2	2	0
locrisk468.3	TempEst	RAxML-NG	risk4	SH	216	5	0.9547511312217195
locrisk468.3	TempEst	RAxML-NG	risk4	SM	1	4	-0.6
locrisk468.3	TempEst	RAxML-NG	risk5	MB	0	7	-1
locrisk468.3	TempEst	RAxML-NG	risk5	OT	5	201	-0.9514563106796117
locrisk468.3	TempEst	RAxML-NG	risk5	PI	2	2	0
locrisk468.3	TempEst	RAxML-NG	risk5	SH	211	5	0.9537037037037037
locrisk468.3	TempEst	RAxML-NG	risk5	SM	1	4	-0.6
locrisk468.3	TempEst	RAxML-NG	risk6	MB	0	7	-1
locrisk468.3	TempEst	RAxML-NG	risk6	NR	11	176	-0.8823529411764706
locrisk468.3	TempEst	RAxML-NG	risk6	OT	1	19	-0.9
locrisk468.3	TempEst	RAxML-NG	risk6	PI	2	2	0
locrisk468.3	TempEst	RAxML-NG	risk6	SH	201	8	0.9234449760765551
locrisk468.3	TempEst	RAxML-NG	risk6	SM	1	4	-0.6
locrisk468.3	TreeTime	FastTree	continent	Africa	23	10	0.3939393939393939
locrisk468.3	TreeTime	FastTree	continent	Americas	1	3	-0.5
locrisk468.3	TreeTime	FastTree	continent	Asia	2	10	-0.6666666666666666
locrisk468.3	TreeTime	FastTree	continent	Europe	18	21	-0.07692307692307693
locrisk468.3	TreeTime	FastTree	country	AR	0	1	-1
locrisk468.3	TreeTime	FastTree	country	BE	0	2	-1
locrisk468.3	TreeTime	FastTree	country	BG	0	1	-1
locrisk468.3	TreeTime	FastTree	country	BR	3	1	0.5
locrisk468.3	TreeTime	FastTree	country	BW	5	18	-0.5652173913043478
locrisk468.3	TreeTime	FastTree	country	CN	0	2	-1
locrisk468.3	TreeTime	FastTree	country	DE	0	1	-1
locrisk468.3	TreeTime	FastTree	country	DK	0	1	-1
locrisk468.3	TreeTime	FastTree	country	ES	1	5	-0.6666666666666666
locrisk468.3	TreeTime	FastTree	country	ET	1	7	-0.75
locrisk468.3	TreeTime	FastTree	country	GE	0	1	-1
locrisk468.3	TreeTime	FastTree	country	IL	0	5	-1
locrisk468.3	TreeTime	FastTree	country	IN	8	3	0.45454545454545453
locrisk468.3	TreeTime	FastTree	country	KE	0	5	-1
locrisk468.3	TreeTime	FastTree	country	MM	0	1	-1
locrisk468.3	TreeTime	FastTree	country	MW	4	18	-0.6363636363636364
locrisk468.3	TreeTime	FastTree	country	NG	0	2	-1
locrisk468.3	TreeTime	FastTree	country	NP	1	1	0
locrisk468.3	TreeTime	FastTree	country	PK	0	1	-1
locrisk468.3	TreeTime	FastTree	country	SE	19	12	0.22580645161290322
locrisk468.3	TreeTime	FastTree	country	SN	0	1	-1
locrisk468.3	TreeTime	FastTree	country	SO	1	1	0
locrisk468.3	TreeTime	FastTree	country	TH	0	1	-1
locrisk468.3	TreeTime	FastTree	country	TZ	12	18	-0.2
locrisk468.3	TreeTime	FastTree	country	US	0	2	-1
locrisk468.3	TreeTime	FastTree	country	UY	0	1	-1
locrisk468.3	TreeTime	FastTree	country	YE	0	1	-1
locrisk468.3	TreeTime	FastTree	country	ZA	45	13	0.5517241379310345
locrisk468.3	TreeTime	FastTree	country	ZM	40	14	0.48148148148148145
locrisk468.3	TreeTime	FastTree	region	Eastern Africa	25	33	-0.13793103448275862
locrisk468.3	TreeTime	FastTree	region	Eastern Asia	0	2	-1
locrisk468.3	TreeTime	FastTree	region	Eastern Europe	0	1	-1
locrisk468.3	TreeTime	FastTree	region	Northern America	0	2	-1
locrisk468.3	TreeTime	FastTree	region	Northern Europe	18	13	0.16129032258064516
locrisk468.3	TreeTime	FastTree	region	South	0	2	-1
locrisk468.3	TreeTime	FastTree	region	South America	1	1	0
locrisk468.3	TreeTime	FastTree	region	Southern Africa	38	15	0.4339622641509434
locrisk468.3	TreeTime	FastTree	region	Southern Asia	6	2	0.5
locrisk468.3	TreeTime	FastTree	region	Southern Europe	1	5	-0.6666666666666666
locrisk468.3	TreeTime	FastTree	region	Western Africa	0	3	-1
locrisk468.3	TreeTime	FastTree	region	Western Asia	0	7	-1
locrisk468.3	TreeTime	FastTree	region	Western Europe	0	3	-1
locrisk468.3	TreeTime	FastTree	risk4	OT	4	197	-0.9601990049751243
locrisk468.3	TreeTime	FastTree	risk4	PI	2	2	0
locrisk468.3	TreeTime	FastTree	risk4	SH	201	5	0.9514563106796117
locrisk468.3	TreeTime	FastTree	risk4	SM	1	4	-0.6
locrisk468.3	TreeTime	FastTree	risk5	MB	0	7	-1
locrisk468.3	TreeTime	FastTree	risk5	OT	4	186	-0.9578947368421052
locrisk468.3	TreeTime	FastTree	risk5	PI	2	2	0
locrisk468.3	TreeTime	FastTree	risk5	SH	197	5	0.9504950495049505
locrisk468.3	TreeTime	FastTree	risk5	SM	1	4	-0.6
locrisk468.3	TreeTime	FastTree	risk6	MB	0	7	-1
locrisk468.3	TreeTime	FastTree	risk6	NR	9	166	-0.8971428571428571
locrisk468.3	TreeTime	FastTree	risk6	OT	3	17	-0.7
locrisk468.3	TreeTime	FastTree	risk6	PI	2	2	0
locrisk468.3	TreeTime	FastTree	risk6	SH	189	8	0.9187817258883249
locrisk468.3	TreeTime	FastTree	risk6	SM	1	4	-0.6
locrisk468.3	TreeTime	IQ-TREE	continent	Africa	23	10	0.3939393939393939
locrisk468.3	TreeTime	IQ-TREE	continent	Americas	1	3	-0.5
locrisk468.3	TreeTime	IQ-TREE	continent	Asia	2	11	-0.6923076923076923
locrisk468.3	TreeTime	IQ-TREE	continent	Europe	18	20	-0.05263157894736842
locrisk468.3	TreeTime	IQ-TREE	country	AR	0	1	-1
locrisk468.3	TreeTime	IQ-TREE	country	BE	0	2	-1
locrisk468.3	TreeTime	IQ-TREE	country	BG	0	1	-1
locrisk468.3	TreeTime	IQ-TREE	country	BR	3	1	0.5
locrisk468.3	TreeTime	IQ-TREE	country	BW	4	17	-0.6190476190476191
locrisk468.3	TreeTime	IQ-TREE	country	CN	1	1	0
locrisk468.3	TreeTime	IQ-TREE	country	DE	0	1	-1
locrisk468.3	TreeTime	IQ-TREE	country	DK	0	1	-1
locrisk468.3	TreeTime	IQ-TREE	country	ES	1	5	-0.6666666666666666
locrisk468.3	TreeTime	IQ-TREE	country	ET	1	7	-0.75
locrisk468.3	TreeTime	IQ-TREE	country	GE	0	1	-1
locrisk468.3	TreeTime	IQ-TREE	country	IL	0	5	-1
locrisk468.3	TreeTime	IQ-TREE	country	IN	5	3	0.25
locrisk468.3	TreeTime	IQ-TREE	country	KE	0	5	-1
locrisk468.3	TreeTime	IQ-TREE	country	MM	0	1	-1
locrisk468.3	TreeTime	IQ-TREE	country	MW	6	16	-0.45454545454545453
locrisk468.3	TreeTime	IQ-TREE	country	NG	0	2	-1
locrisk468.3	TreeTime	IQ-TREE	country	NP	1	1	0
locrisk468.3	TreeTime	IQ-TREE	country	PK	0	1	-1
locrisk468.3	TreeTime	IQ-TREE	country	SE	22	11	0.3333333333333333
locrisk468.3	TreeTime	IQ-TREE	country	SN	2	1	0.3333333333333333
locrisk468.3	TreeTime	IQ-TREE	country	SO	1	1	0
locrisk468.3	TreeTime	IQ-TREE	country	TH	0	1	-1
locrisk468.3	TreeTime	IQ-TREE	country	TZ	10	19	-0.3103448275862069
locrisk468.3	TreeTime	IQ-TREE	country	US	0	2	-1
locrisk468.3	TreeTime	IQ-TREE	country	UY	0	1	-1
locrisk468.3	TreeTime	IQ-TREE	country	YE	0	1	-1
locrisk468.3	TreeTime	IQ-TREE	country	ZA	43	13	0.5357142857142857
locrisk468.3	TreeTime	IQ-TREE	country	ZM	38	16	0.4074074074074074
locrisk468.3	TreeTime	IQ-TREE	region	Eastern Africa	41	22	0.30158730158730157
locrisk468.3	TreeTime	IQ-TREE	region	Eastern Asia	1	1	0
locrisk468.3	TreeTime	IQ-TREE	region	Eastern Europe	0	1	-1
locrisk468.3	TreeTime	IQ-TREE	region	Northern America	0	2	-1
locrisk468.3	TreeTime	IQ-TREE	region	Northern Europe	18	13	0.16129032258064516
locrisk468.3	TreeTime	IQ-TREE	region	South	0	2	-1
locrisk468.3	TreeTime	IQ-TREE	region	South America	1	1	0
locrisk468.3	TreeTime	IQ-TREE	region	Southern Africa	24	27	-0.058823529411764705
locrisk468.3	TreeTime	IQ-TREE	region	Southern Asia	4	3	0.14285714285714285
locrisk468.3	TreeTime	IQ-TREE	region	Southern Europe	1	5	-0.6666666666666666
locrisk468.3	TreeTime	IQ-TREE	region	Western Africa	0	3	-1
locrisk468.3	TreeTime	IQ-TREE	region	Western Asia	0	7	-1
locrisk468.3	TreeTime	IQ-TREE	region	Western Europe	0	3	-1
locrisk468.3	TreeTime	IQ-TREE	risk4	OT	3	203	-0.970873786407767
locrisk468.3	TreeTime	IQ-TREE	risk4	PI	3	2	0.2
locrisk468.3	TreeTime	IQ-TREE	risk4	SH	206	4	0.9619047619047619
locrisk468.3	TreeTime	IQ-TREE	risk4	SM	1	4	-0.6
locrisk468.3	TreeTime	IQ-TREE	risk5	MB	0	6	-1
locrisk468.3	TreeTime	IQ-TREE	risk5	OT	5	191	-0.9489795918367347
locrisk468.3	TreeTime	IQ-TREE	risk5	PI	3	2	0.2
locrisk468.3	TreeTime	IQ-TREE	risk5	SH	200	6	0.941747572815534
locrisk468.3	TreeTime	IQ-TREE	risk5	SM	1	4	-0.6
locrisk468.3	TreeTime	IQ-TREE	risk6	MB	0	6	-1
locrisk468.3	TreeTime	IQ-TREE	risk6	NR	7	173	-0.9222222222222223
locrisk468.3	TreeTime	IQ-TREE	risk6	OT	2	18	-0.8
locrisk468.3	TreeTime	IQ-TREE	risk6	PI	3	2	0.2
locrisk468.3	TreeTime	IQ-TREE	risk6	SH	196	6	0.9405940594059405
locrisk468.3	TreeTime	IQ-TREE	risk6	SM	1	4	-0.6
locrisk468.3	TreeTime	PhyML	continent	Africa	25	7	0.5625
locrisk468.3	TreeTime	PhyML	continent	Americas	1	3	-0.5
locrisk468.3	TreeTime	PhyML	continent	Asia	3	9	-0.5
locrisk468.3	TreeTime	PhyML	continent	Europe	13	23	-0.2777777777777778
locrisk468.3	TreeTime	PhyML	country	AR	0	1	-1
locrisk468.3	TreeTime	PhyML	country	BE	0	2	-1
locrisk468.3	TreeTime	PhyML	country	BG	0	1	-1
locrisk468.3	TreeTime	PhyML	country	BR	3	1	0.5
locrisk468.3	TreeTime	PhyML	country	BW	5	17	-0.5454545454545454
locrisk468.3	TreeTime	PhyML	country	CN	0	2	-1
locrisk468.3	TreeTime	PhyML	country	DE	0	1	-1
locrisk468.3	TreeTime	PhyML	country	DK	0	1	-1
locrisk468.3	TreeTime	PhyML	country	ES	1	5	-0.6666666666666666
locrisk468.3	TreeTime	PhyML	country	ET	1	7	-0.75
locrisk468.3	TreeTime	PhyML	country	GE	0	1	-1
locrisk468.3	TreeTime	PhyML	country	IL	0	5	-1
locrisk468.3	TreeTime	PhyML	country	IN	8	3	0.45454545454545453
locrisk468.3	TreeTime	PhyML	country	KE	0	5	-1
locrisk468.3	TreeTime	PhyML	country	MM	0	1	-1
locrisk468.3	TreeTime	PhyML	country	MW	3	15	-0.6666666666666666
locrisk468.3	TreeTime	PhyML	country	NG	0	2	-1
locrisk468.3	TreeTime	PhyML	country	NP	1	1	0
locrisk468.3	TreeTime	PhyML	country	PK	0	1	-1
locrisk468.3	TreeTime	PhyML	country	SE	19	12	0.22580645161290322
locrisk468.3	TreeTime	PhyML	country	SN	0	1	-1
locrisk468.3	TreeTime	PhyML	country	SO	1	1	0
locrisk468.3	TreeTime	PhyML	country	TH	0	1	-1
locrisk468.3	TreeTime	PhyML	country	TZ	5	22	-0.6296296296296297
locrisk468.3	TreeTime	PhyML	country	US	0	2	-1
locrisk468.3	TreeTime	PhyML	country	UY	0	1	-1
locrisk468.3	TreeTime	PhyML	country	YE	0	1	-1
locrisk468.3	TreeTime	PhyML	country	ZA	50	12	0.6129032258064516
locrisk468.3	TreeTime	PhyML	country	ZM	39	11	0.56
locrisk468.3	TreeTime	PhyML	region	Eastern Africa	25	34	-0.15254237288135594
locrisk468.3	TreeTime	PhyML	region	Eastern Asia	1	2	-0.3333333333333333
locrisk468.3	TreeTime	PhyML	region	Eastern Europe	0	1	-1
locrisk468.3	TreeTime	PhyML	region	Northern America	0	2	-1
locrisk468.3	TreeTime	PhyML	region	Northern Europe	14	15	-0.034482758620689655
locrisk468.3	TreeTime	PhyML	region	South	0	2	-1
locrisk468.3	TreeTime	PhyML	region	South America	1	1	0
locrisk468.3	TreeTime	PhyML	region	Southern Africa	42	12	0.5555555555555556
locrisk468.3	TreeTime	PhyML	region	Southern Asia	5	2	0.42857142857142855
locrisk468.3	TreeTime	PhyML	region	Southern Europe	1	5	-0.6666666666666666
locrisk468.3	TreeTime	PhyML	region	Western Africa	0	3	-1
locrisk468.3	TreeTime	PhyML	region	Western Asia	0	7	-1
locrisk468.3	TreeTime	PhyML	region	Western Europe	0	3	-1
locrisk468.3	TreeTime	PhyML	risk4	OT	2	209	-0.981042654028436
locrisk468.3	TreeTime	PhyML	risk4	PI	2	2	0
locrisk468.3	TreeTime	PhyML	risk4	SH	213	3	0.9722222222222222
locrisk468.3	TreeTime	PhyML	risk4	SM	1	4	-0.6
locrisk468.3	TreeTime	PhyML	risk5	MB	0	6	-1
locrisk468.3	TreeTime	PhyML	risk5	OT	2	199	-0.9800995024875622
locrisk468.3	TreeTime	PhyML	risk5	PI	2	2	0
locrisk468.3	TreeTime	PhyML	risk5	SH	209	3	0.9716981132075472
locrisk468.3	TreeTime	PhyML	risk5	SM	1	4	-0.6
locrisk468.3	TreeTime	PhyML	risk6	MB	0	6	-1
locrisk468.3	TreeTime	PhyML	risk6	NR	6	174	-0.9333333333333333
locrisk468.3	TreeTime	PhyML	risk6	OT	2	18	-0.8
locrisk468.3	TreeTime	PhyML	risk6	PI	2	2	0
locrisk468.3	TreeTime	PhyML	risk6	SH	199	6	0.9414634146341463
locrisk468.3	TreeTime	PhyML	risk6	SM	1	4	-0.6
locrisk468.3	TreeTime	RAxML-NG	continent	Africa	22	11	0.3333333333333333
locrisk468.3	TreeTime	RAxML-NG	continent	Americas	1	3	-0.5
locrisk468.3	TreeTime	RAxML-NG	continent	Asia	2	10	-0.6666666666666666
locrisk468.3	TreeTime	RAxML-NG	continent	Europe	19	20	-0.02564102564102564
locrisk468.3	TreeTime	RAxML-NG	country	AR	0	1	-1
locrisk468.3	TreeTime	RAxML-NG	country	BE	0	2	-1
locrisk468.3	TreeTime	RAxML-NG	country	BG	0	1	-1
locrisk468.3	TreeTime	RAxML-NG	country	BR	3	1	0.5
locrisk468.3	TreeTime	RAxML-NG	country	BW	9	15	-0.25
locrisk468.3	TreeTime	RAxML-NG	country	CN	0	2	-1
locrisk468.3	TreeTime	RAxML-NG	country	DE	0	1	-1
locrisk468.3	TreeTime	RAxML-NG	country	DK	0	1	-1
locrisk468.3	TreeTime	RAxML-NG	country	ES	1	5	-0.6666666666666666
locrisk468.3	TreeTime	RAxML-NG	country	ET	1	7	-0.75
locrisk468.3	TreeTime	RAxML-NG	country	GE	0	1	-1
locrisk468.3	TreeTime	RAxML-NG	country	IL	0	5	-1
locrisk468.3	TreeTime	RAxML-NG	country	IN	8	4	0.3333333333333333
locrisk468.3	TreeTime	RAxML-NG	country	KE	0	5	-1
locrisk468.3	TreeTime	RAxML-NG	country	MM	0	1	-1
locrisk468.3	TreeTime	RAxML-NG	country	MW	4	16	-0.6
locrisk468.3	TreeTime	RAxML-NG	country	NG	0	2	-1
locrisk468.3	TreeTime	RAxML-NG	country	NP	2	1	0.3333333333333333
locrisk468.3	TreeTime	RAxML-NG	country	PK	0	1	-1
locrisk468.3	TreeTime	RAxML-NG	country	SE	19	12	0.22580645161290322
locrisk468.3	TreeTime	RAxML-NG	country	SN	0	1	-1
locrisk468.3	TreeTime	RAxML-NG	country	SO	1	1	0
locrisk468.3	TreeTime	RAxML-NG	country	TH	0	1	-1
locrisk468.3	TreeTime	RAxML-NG	country	TZ	1	22	-0.9130434782608695
locrisk468.3	TreeTime	RAxML-NG	country	US	0	2	-1
locrisk468.3	TreeTime	RAxML-NG	country	UY	0	1	-1
locrisk468.3	TreeTime	RAxML-NG	country	YE	0	1	-1
locrisk468.3	TreeTime	RAxML-NG	country	ZA	33	22	0.2
locrisk468.3	TreeTime	RAxML-NG	country	ZM	57	4	0.8688524590163934
locrisk468.3	TreeTime	RAxML-NG	region	Eastern Africa	46	19	0.4153846153846154
locrisk468.3	TreeTime	RAxML-NG	region	Eastern Asia	1	2	-0.3333333333333333
locrisk468.3	TreeTime	RAxML-NG	region	Eastern Europe	0	1	-1
locrisk468.3	TreeTime	RAxML-NG	region	Northern America	0	2	-1
locrisk468.3	TreeTime	RAxML-NG	region	Northern Europe	19	13	0.1875
locrisk468.3	TreeTime	RAxML-NG	region	South	0	2	-1
locrisk468.3	TreeTime	RAxML-NG	region	South America	1	1	0
locrisk468.3	TreeTime	RAxML-NG	region	Southern Africa	16	30	-0.30434782608695654
