"Metastates","Degree.Centrality","Indegree.Centrality","Outdegree.Centrality","Betweenness.Centrality","Closeness.Centrality","Source.Hub.Ratio","dataset","mlt"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk260.1","FastTree"
"BE",2,2,0,0,0.0142857142857143,0,"locrisk260.1","FastTree"
"BG",2,1,1,11,0.0138888888888889,0.5,"locrisk260.1","FastTree"
"BR",6,1,5,25.7333333333333,0.0172413793103448,0.833333333333333,"locrisk260.1","FastTree"
"BW",4,2,2,1.5,0.0158730158730159,0.5,"locrisk260.1","FastTree"
"CN",2,1,1,12,0.0108695652173913,0.5,"locrisk260.1","FastTree"
"DE",1,1,0,0,0.0135135135135135,0,"locrisk260.1","FastTree"
"DK",1,1,0,0,0.0108695652173913,0,"locrisk260.1","FastTree"
"ES",5,3,2,50.6,0.0144927536231884,0.4,"locrisk260.1","FastTree"
"ET",3,1,2,0.5,0.0131578947368421,0.666666666666667,"locrisk260.1","FastTree"
"GE",1,1,0,0,0.0125,0,"locrisk260.1","FastTree"
"IL",2,2,0,0,0.012987012987013,0,"locrisk260.1","FastTree"
"IN",4,1,3,33,0.0149253731343284,0.75,"locrisk260.1","FastTree"
"KE",6,4,2,12,0.0151515151515152,0.333333333333333,"locrisk260.1","FastTree"
"MM",1,1,0,0,0.00840336134453781,0,"locrisk260.1","FastTree"
"MW",8,4,4,93,0.0172413793103448,0.5,"locrisk260.1","FastTree"
"NG",2,2,0,0,0.0142857142857143,0,"locrisk260.1","FastTree"
"NP",1,1,0,0,0.0106382978723404,0,"locrisk260.1","FastTree"
"PK",1,1,0,0,0.0135135135135135,0,"locrisk260.1","FastTree"
"SE",10,3,7,60.8333333333333,0.0192307692307692,0.7,"locrisk260.1","FastTree"
"SN",1,1,0,0,0.0125,0,"locrisk260.1","FastTree"
"SO",1,1,0,0,0.010752688172043,0,"locrisk260.1","FastTree"
"TH",1,1,0,0,0.0101010101010101,0,"locrisk260.1","FastTree"
"TZ",8,5,3,40.8666666666667,0.0153846153846154,0.375,"locrisk260.1","FastTree"
"US",3,2,1,26,0.0158730158730159,0.333333333333333,"locrisk260.1","FastTree"
"UY",1,1,0,0,0.0117647058823529,0,"locrisk260.1","FastTree"
"YE",1,1,0,0,0.0126582278481013,0,"locrisk260.1","FastTree"
"ZA",14,4,10,138.4,0.0212765957446809,0.714285714285714,"locrisk260.1","FastTree"
"ZM",13,3,10,46.5666666666667,0.0188679245283019,0.769230769230769,"locrisk260.1","FastTree"
"AR",1,1,0,0,0.0111111111111111,0,"locrisk260.2","FastTree"
"BE",2,2,0,0,0.0149253731343284,0,"locrisk260.2","FastTree"
"BG",2,1,1,11,0.0142857142857143,0.5,"locrisk260.2","FastTree"
"BR",5,1,4,23.0833333333333,0.0158730158730159,0.8,"locrisk260.2","FastTree"
"BW",6,2,4,12.75,0.0166666666666667,0.666666666666667,"locrisk260.2","FastTree"
"CN",2,1,1,12,0.0114942528735632,0.5,"locrisk260.2","FastTree"
"DE",2,1,1,0,0.0140845070422535,0.5,"locrisk260.2","FastTree"
"DK",1,1,0,0,0.0125,0,"locrisk260.2","FastTree"
"ES",4,3,1,2.75,0.0158730158730159,0.25,"locrisk260.2","FastTree"
"ET",3,1,2,0.75,0.012987012987013,0.666666666666667,"locrisk260.2","FastTree"
"GE",1,1,0,0,0.0125,0,"locrisk260.2","FastTree"
"IL",3,2,1,12,0.012987012987013,0.333333333333333,"locrisk260.2","FastTree"
"IN",6,2,4,44.5,0.0161290322580645,0.666666666666667,"locrisk260.2","FastTree"
"KE",5,3,2,10,0.0166666666666667,0.4,"locrisk260.2","FastTree"
"MM",1,1,0,0,0.0087719298245614,0,"locrisk260.2","FastTree"
"MW",7,4,3,8.66666666666667,0.0163934426229508,0.428571428571429,"locrisk260.2","FastTree"
"NG",4,2,2,27,0.0153846153846154,0.5,"locrisk260.2","FastTree"
"NP",1,1,0,0,0.0112359550561798,0,"locrisk260.2","FastTree"
"PK",1,1,0,0,0.0112359550561798,0,"locrisk260.2","FastTree"
"SE",9,3,6,60.0833333333333,0.0185185185185185,0.666666666666667,"locrisk260.2","FastTree"
"SN",1,1,0,0,0.0125,0,"locrisk260.2","FastTree"
"SO",1,1,0,0,0.0114942528735632,0,"locrisk260.2","FastTree"
"TH",1,1,0,0,0.0103092783505155,0,"locrisk260.2","FastTree"
"TZ",9,6,3,36.9166666666667,0.0169491525423729,0.333333333333333,"locrisk260.2","FastTree"
"US",2,2,0,0,0.0131578947368421,0,"locrisk260.2","FastTree"
"UY",1,1,0,0,0.0111111111111111,0,"locrisk260.2","FastTree"
"YE",1,1,0,0,0.00961538461538462,0,"locrisk260.2","FastTree"
"ZA",17,7,10,161.5,0.0222222222222222,0.588235294117647,"locrisk260.2","FastTree"
"ZM",15,3,12,60,0.0188679245283019,0.8,"locrisk260.2","FastTree"
"AR",1,1,0,0,0.0116279069767442,0,"locrisk260.3","FastTree"
"BE",2,2,0,0,0.0153846153846154,0,"locrisk260.3","FastTree"
"BG",2,1,1,11,0.0147058823529412,0.5,"locrisk260.3","FastTree"
"BR",5,1,4,29.35,0.0169491525423729,0.8,"locrisk260.3","FastTree"
"BW",4,3,1,2,0.0166666666666667,0.25,"locrisk260.3","FastTree"
"CN",3,1,2,33,0.0153846153846154,0.666666666666667,"locrisk260.3","FastTree"
"DE",2,1,1,0,0.015625,0.5,"locrisk260.3","FastTree"
"DK",1,1,0,0,0.0120481927710843,0,"locrisk260.3","FastTree"
"ES",4,3,1,2.6,0.0158730158730159,0.25,"locrisk260.3","FastTree"
"ET",3,1,2,4,0.0140845070422535,0.666666666666667,"locrisk260.3","FastTree"
"GE",1,1,0,0,0.012987012987013,0,"locrisk260.3","FastTree"
"IL",2,2,0,0,0.0138888888888889,0,"locrisk260.3","FastTree"
"IN",6,2,4,39.25,0.0172413793103448,0.666666666666667,"locrisk260.3","FastTree"
"KE",5,3,2,10,0.0175438596491228,0.4,"locrisk260.3","FastTree"
"MM",1,1,0,0,0.0108695652173913,0,"locrisk260.3","FastTree"
"MW",7,3,4,27,0.0172413793103448,0.571428571428571,"locrisk260.3","FastTree"
"NG",2,2,0,0,0.0144927536231884,0,"locrisk260.3","FastTree"
"NP",1,1,0,0,0.0117647058823529,0,"locrisk260.3","FastTree"
"PK",1,1,0,0,0.0117647058823529,0,"locrisk260.3","FastTree"
"SE",14,6,8,117,0.0212765957446809,0.571428571428571,"locrisk260.3","FastTree"
"SN",1,1,0,0,0.012987012987013,0,"locrisk260.3","FastTree"
"SO",1,1,0,0,0.0119047619047619,0,"locrisk260.3","FastTree"
"TH",1,1,0,0,0.0105263157894737,0,"locrisk260.3","FastTree"
"TZ",9,5,4,41.55,0.0178571428571429,0.444444444444444,"locrisk260.3","FastTree"
"US",2,2,0,0,0.0149253731343284,0,"locrisk260.3","FastTree"
"UY",1,1,0,0,0.0116279069767442,0,"locrisk260.3","FastTree"
"YE",1,1,0,0,0.0135135135135135,0,"locrisk260.3","FastTree"
"ZA",17,4,13,84.15,0.0232558139534884,0.764705882352941,"locrisk260.3","FastTree"
"ZM",14,4,10,61.1,0.02,0.714285714285714,"locrisk260.3","FastTree"
"AR",1,1,0,0,0.0105263157894737,0,"locrisk378.1","FastTree"
"BE",3,2,1,0,0.0161290322580645,0.333333333333333,"locrisk378.1","FastTree"
"BG",2,1,1,13,0.0140845070422535,0.5,"locrisk378.1","FastTree"
"BR",4,1,3,26,0.0147058823529412,0.75,"locrisk378.1","FastTree"
"BW",9,3,6,7.53333333333333,0.0185185185185185,0.666666666666667,"locrisk378.1","FastTree"
"CN",2,1,1,13,0.0121951219512195,0.5,"locrisk378.1","FastTree"
"DE",2,1,1,0,0.0149253731343284,0.5,"locrisk378.1","FastTree"
"DK",1,1,0,0,0.0123456790123457,0,"locrisk378.1","FastTree"
"ES",4,3,1,1.5,0.0158730158730159,0.25,"locrisk378.1","FastTree"
"ET",5,3,2,30.2333333333333,0.0142857142857143,0.4,"locrisk378.1","FastTree"
"GE",1,1,0,0,0.0123456790123457,0,"locrisk378.1","FastTree"
"IL",3,1,2,12,0.0140845070422535,0.666666666666667,"locrisk378.1","FastTree"
"IN",8,3,5,71.5,0.0175438596491228,0.625,"locrisk378.1","FastTree"
"KE",5,3,2,0.25,0.0149253731343284,0.4,"locrisk378.1","FastTree"
"MM",1,1,0,0,0.00917431192660551,0,"locrisk378.1","FastTree"
"MW",8,4,4,0.783333333333333,0.0166666666666667,0.5,"locrisk378.1","FastTree"
"NG",2,2,0,0,0.0138888888888889,0,"locrisk378.1","FastTree"
"NP",2,1,1,0,0.0119047619047619,0.5,"locrisk378.1","FastTree"
"PK",1,1,0,0,0.0119047619047619,0,"locrisk378.1","FastTree"
"SE",17,10,7,185.383333333333,0.0208333333333333,0.411764705882353,"locrisk378.1","FastTree"
"SN",1,1,0,0,0.0123456790123457,0,"locrisk378.1","FastTree"
"SO",1,1,0,0,0.0133333333333333,0,"locrisk378.1","FastTree"
"TH",1,1,0,0,0.0102040816326531,0,"locrisk378.1","FastTree"
"TZ",9,5,4,15.3,0.0166666666666667,0.444444444444444,"locrisk378.1","FastTree"
"US",2,2,0,0,0.012987012987013,0,"locrisk378.1","FastTree"
"UY",1,1,0,0,0.0105263157894737,0,"locrisk378.1","FastTree"
"YE",1,1,0,0,0.0102040816326531,0,"locrisk378.1","FastTree"
"ZA",17,5,12,147.85,0.0217391304347826,0.705882352941177,"locrisk378.1","FastTree"
"ZM",14,3,11,53.6666666666667,0.0185185185185185,0.785714285714286,"locrisk378.1","FastTree"
"AR",1,1,0,0,0.0112359550561798,0,"locrisk378.2","FastTree"
"BE",3,2,1,0,0.0161290322580645,0.333333333333333,"locrisk378.2","FastTree"
"BG",1,1,0,0,0.0136986301369863,0,"locrisk378.2","FastTree"
"BR",5,1,4,38.9333333333333,0.0161290322580645,0.8,"locrisk378.2","FastTree"
"BW",8,2,6,12.6666666666667,0.0163934426229508,0.75,"locrisk378.2","FastTree"
"CN",2,1,1,13,0.0125,0.5,"locrisk378.2","FastTree"
"DE",2,1,1,0,0.0149253731343284,0.5,"locrisk378.2","FastTree"
"DK",1,1,0,0,0.0113636363636364,0,"locrisk378.2","FastTree"
"ES",4,3,1,3.6,0.015625,0.25,"locrisk378.2","FastTree"
"ET",4,2,2,5.83333333333333,0.0153846153846154,0.5,"locrisk378.2","FastTree"
"GE",1,1,0,0,0.0131578947368421,0,"locrisk378.2","FastTree"
"IL",2,1,1,13,0.0140845070422535,0.5,"locrisk378.2","FastTree"
"IN",8,2,6,71,0.0181818181818182,0.75,"locrisk378.2","FastTree"
"KE",4,3,1,0,0.015625,0.25,"locrisk378.2","FastTree"
"MM",1,1,0,0,0.00934579439252336,0,"locrisk378.2","FastTree"
"MW",9,3,6,18.9166666666667,0.0175438596491228,0.666666666666667,"locrisk378.2","FastTree"
"NG",2,2,0,0,0.0138888888888889,0,"locrisk378.2","FastTree"
"NP",2,1,1,0,0.0121951219512195,0.5,"locrisk378.2","FastTree"
"PK",1,1,0,0,0.0121951219512195,0,"locrisk378.2","FastTree"
"SE",15,8,7,139.333333333333,0.0217391304347826,0.466666666666667,"locrisk378.2","FastTree"
"SN",1,1,0,0,0.0131578947368421,0,"locrisk378.2","FastTree"
"SO",1,1,0,0,0.0136986301369863,0,"locrisk378.2","FastTree"
"TH",1,1,0,0,0.0119047619047619,0,"locrisk378.2","FastTree"
"TZ",9,6,3,40.8833333333333,0.0172413793103448,0.333333333333333,"locrisk378.2","FastTree"
"US",2,2,0,0,0.0121951219512195,0,"locrisk378.2","FastTree"
"UY",1,1,0,0,0.0112359550561798,0,"locrisk378.2","FastTree"
"YE",1,1,0,0,0.0102040816326531,0,"locrisk378.2","FastTree"
"ZA",16,5,11,114.65,0.0217391304347826,0.6875,"locrisk378.2","FastTree"
"ZM",16,6,10,92.1833333333333,0.0204081632653061,0.625,"locrisk378.2","FastTree"
"AR",1,1,0,0,0.0116279069767442,0,"locrisk378.3","FastTree"
"BE",3,2,1,23,0.0163934426229508,0.333333333333333,"locrisk378.3","FastTree"
"BG",2,1,1,13,0.0142857142857143,0.5,"locrisk378.3","FastTree"
"BR",5,1,4,44.0666666666667,0.0169491525423729,0.8,"locrisk378.3","FastTree"
"BW",9,4,5,13.25,0.0181818181818182,0.555555555555556,"locrisk378.3","FastTree"
"CN",3,1,2,35,0.015625,0.666666666666667,"locrisk378.3","FastTree"
"DE",2,1,1,0,0.015625,0.5,"locrisk378.3","FastTree"
"DK",1,1,0,0,0.0121951219512195,0,"locrisk378.3","FastTree"
"ES",4,3,1,3.73333333333333,0.0158730158730159,0.25,"locrisk378.3","FastTree"
"ET",2,1,1,3,0.0142857142857143,0.5,"locrisk378.3","FastTree"
"GE",1,1,0,0,0.0126582278481013,0,"locrisk378.3","FastTree"
"IL",1,1,0,0,0.0138888888888889,0,"locrisk378.3","FastTree"
"IN",6,2,4,69,0.0158730158730159,0.666666666666667,"locrisk378.3","FastTree"
"KE",4,3,1,0,0.015625,0.25,"locrisk378.3","FastTree"
"MM",1,1,0,0,0.010989010989011,0,"locrisk378.3","FastTree"
"MW",7,3,4,1,0.0175438596491228,0.571428571428571,"locrisk378.3","FastTree"
"NG",2,2,0,0,0.0140845070422535,0,"locrisk378.3","FastTree"
"NP",2,1,1,0,0.0111111111111111,0.5,"locrisk378.3","FastTree"
"PK",1,1,0,0,0.0111111111111111,0,"locrisk378.3","FastTree"
"SE",17,8,9,172.75,0.0222222222222222,0.529411764705882,"locrisk378.3","FastTree"
"SN",1,1,0,0,0.0126582278481013,0,"locrisk378.3","FastTree"
"SO",1,1,0,0,0.0138888888888889,0,"locrisk378.3","FastTree"
"TH",1,1,0,0,0.0103092783505155,0,"locrisk378.3","FastTree"
"TZ",9,5,4,51.7,0.0178571428571429,0.444444444444444,"locrisk378.3","FastTree"
"US",2,2,0,0,0.012987012987013,0,"locrisk378.3","FastTree"
"UY",1,1,0,0,0.0116279069767442,0,"locrisk378.3","FastTree"
"YE",1,1,0,0,0.0138888888888889,0,"locrisk378.3","FastTree"
"ZA",15,4,11,117.016666666667,0.0222222222222222,0.733333333333333,"locrisk378.3","FastTree"
"ZM",15,5,10,67.4833333333333,0.0192307692307692,0.666666666666667,"locrisk378.3","FastTree"
"AR",1,1,0,0,0.0111111111111111,0,"locrisk468.1","FastTree"
"BE",3,2,1,0,0.0158730158730159,0.333333333333333,"locrisk468.1","FastTree"
"BG",3,1,2,15,0.0142857142857143,0.666666666666667,"locrisk468.1","FastTree"
"BR",5,1,4,48.9,0.0158730158730159,0.8,"locrisk468.1","FastTree"
"BW",9,4,5,33.7333333333333,0.0172413793103448,0.555555555555556,"locrisk468.1","FastTree"
"CN",2,1,1,16,0.0119047619047619,0.5,"locrisk468.1","FastTree"
"DE",2,1,1,0,0.0147058823529412,0.5,"locrisk468.1","FastTree"
"DK",1,1,0,0,0.0125,0,"locrisk468.1","FastTree"
"ES",4,3,1,4.8,0.0161290322580645,0.25,"locrisk468.1","FastTree"
"ET",5,3,2,28.5,0.015625,0.4,"locrisk468.1","FastTree"
"GE",1,1,0,0,0.0125,0,"locrisk468.1","FastTree"
"IL",3,1,2,15,0.0142857142857143,0.666666666666667,"locrisk468.1","FastTree"
"IN",7,2,5,83,0.0169491525423729,0.714285714285714,"locrisk468.1","FastTree"
"KE",4,4,0,0,0.015625,0,"locrisk468.1","FastTree"
"MM",1,1,0,0,0.00900900900900901,0,"locrisk468.1","FastTree"
"MW",8,5,3,33.5333333333333,0.0166666666666667,0.375,"locrisk468.1","FastTree"
"NG",3,2,1,27,0.0140845070422535,0.333333333333333,"locrisk468.1","FastTree"
"NP",2,1,1,0,0.0116279069767442,0.5,"locrisk468.1","FastTree"
"PK",1,1,0,0,0.0116279069767442,0,"locrisk468.1","FastTree"
"SE",14,7,7,194.5,0.0212765957446809,0.5,"locrisk468.1","FastTree"
"SN",1,1,0,0,0.0125,0,"locrisk468.1","FastTree"
"SO",1,1,0,0,0.0117647058823529,0,"locrisk468.1","FastTree"
"TH",1,1,0,0,0.0103092783505155,0,"locrisk468.1","FastTree"
"TZ",10,4,6,34.7333333333333,0.0169491525423729,0.6,"locrisk468.1","FastTree"
"US",2,2,0,0,0.012987012987013,0,"locrisk468.1","FastTree"
"UY",1,1,0,0,0.0111111111111111,0,"locrisk468.1","FastTree"
"YE",1,1,0,0,0.0103092783505155,0,"locrisk468.1","FastTree"
"ZA",16,6,10,188.333333333333,0.0217391304347826,0.625,"locrisk468.1","FastTree"
"ZM",16,4,12,87.9666666666667,0.0188679245283019,0.75,"locrisk468.1","FastTree"
"AR",1,1,0,0,0.0112359550561798,0,"locrisk468.2","FastTree"
"BE",3,2,1,0,0.0161290322580645,0.333333333333333,"locrisk468.2","FastTree"
"BG",2,1,1,14,0.0140845070422535,0.5,"locrisk468.2","FastTree"
"BR",5,1,4,45.8333333333333,0.0161290322580645,0.8,"locrisk468.2","FastTree"
"BW",8,3,5,19.1666666666667,0.0169491525423729,0.625,"locrisk468.2","FastTree"
"CN",2,1,1,14,0.0120481927710843,0.5,"locrisk468.2","FastTree"
"DE",2,1,1,0,0.0149253731343284,0.5,"locrisk468.2","FastTree"
"DK",1,1,0,0,0.0123456790123457,0,"locrisk468.2","FastTree"
"ES",4,3,1,3.33333333333333,0.0158730158730159,0.25,"locrisk468.2","FastTree"
"ET",5,3,2,32.1666666666667,0.0158730158730159,0.4,"locrisk468.2","FastTree"
"GE",1,1,0,0,0.0123456790123457,0,"locrisk468.2","FastTree"
"IL",3,1,2,13,0.0144927536231884,0.666666666666667,"locrisk468.2","FastTree"
"IN",7,2,5,75,0.0172413793103448,0.714285714285714,"locrisk468.2","FastTree"
"KE",5,4,1,0,0.0153846153846154,0.2,"locrisk468.2","FastTree"
"MM",1,1,0,0,0.00909090909090909,0,"locrisk468.2","FastTree"
"MW",7,3,4,4.83333333333333,0.0158730158730159,0.571428571428571,"locrisk468.2","FastTree"
"NG",2,2,0,0,0.0138888888888889,0,"locrisk468.2","FastTree"
"NP",2,1,1,0,0.0117647058823529,0.5,"locrisk468.2","FastTree"
"PK",1,1,0,0,0.0117647058823529,0,"locrisk468.2","FastTree"
"SE",14,6,8,188.5,0.0217391304347826,0.571428571428571,"locrisk468.2","FastTree"
"SN",1,1,0,0,0.0123456790123457,0,"locrisk468.2","FastTree"
"SO",1,1,0,0,0.0136986301369863,0,"locrisk468.2","FastTree"
"TH",1,1,0,0,0.0102040816326531,0,"locrisk468.2","FastTree"
"TZ",9,6,3,43.1666666666667,0.0169491525423729,0.333333333333333,"locrisk468.2","FastTree"
"US",2,2,0,0,0.0121951219512195,0,"locrisk468.2","FastTree"
"UY",1,1,0,0,0.0112359550561798,0,"locrisk468.2","FastTree"
"YE",1,1,0,0,0.0104166666666667,0,"locrisk468.2","FastTree"
"ZA",16,5,11,145.833333333333,0.0217391304347826,0.6875,"locrisk468.2","FastTree"
"ZM",16,5,11,88.1666666666667,0.0185185185185185,0.6875,"locrisk468.2","FastTree"
"AR",1,1,0,0,0.0112359550561798,0,"locrisk468.3","FastTree"
"BE",3,2,1,0,0.0161290322580645,0.333333333333333,"locrisk468.3","FastTree"
"BG",2,1,1,15,0.0116279069767442,0.5,"locrisk468.3","FastTree"
"BR",5,1,4,44.1666666666667,0.0161290322580645,0.8,"locrisk468.3","FastTree"
"BW",10,4,6,24.45,0.0175438596491228,0.6,"locrisk468.3","FastTree"
"CN",2,1,1,15,0.0125,0.5,"locrisk468.3","FastTree"
"DE",1,1,0,0,0.0136986301369863,0,"locrisk468.3","FastTree"
"DK",1,1,0,0,0.0133333333333333,0,"locrisk468.3","FastTree"
"ES",6,3,3,6.53333333333333,0.015625,0.5,"locrisk468.3","FastTree"
"ET",5,3,2,34.3333333333333,0.0153846153846154,0.4,"locrisk468.3","FastTree"
"GE",1,1,0,0,0.0119047619047619,0,"locrisk468.3","FastTree"
"IL",2,1,1,0,0.0136986301369863,0.5,"locrisk468.3","FastTree"
"IN",8,2,6,79,0.0181818181818182,0.75,"locrisk468.3","FastTree"
"KE",5,4,1,2,0.015625,0.2,"locrisk468.3","FastTree"
"MM",1,1,0,0,0.00934579439252336,0,"locrisk468.3","FastTree"
"MW",7,4,3,28,0.0163934426229508,0.428571428571429,"locrisk468.3","FastTree"
"NG",2,2,0,0,0.0138888888888889,0,"locrisk468.3","FastTree"
"NP",2,1,1,0,0.0121951219512195,0.5,"locrisk468.3","FastTree"
"PK",1,1,0,0,0.0121951219512195,0,"locrisk468.3","FastTree"
"SE",13,6,7,131.616666666667,0.0208333333333333,0.538461538461538,"locrisk468.3","FastTree"
"SN",1,1,0,0,0.0133333333333333,0,"locrisk468.3","FastTree"
"SO",1,1,0,0,0.0133333333333333,0,"locrisk468.3","FastTree"
"TH",1,1,0,0,0.00884955752212389,0,"locrisk468.3","FastTree"
"TZ",9,3,6,30.95,0.0172413793103448,0.666666666666667,"locrisk468.3","FastTree"
"US",3,2,1,15.3333333333333,0.0151515151515152,0.333333333333333,"locrisk468.3","FastTree"
"UY",1,1,0,0,0.0112359550561798,0,"locrisk468.3","FastTree"
"YE",1,1,0,0,0.0133333333333333,0,"locrisk468.3","FastTree"
"ZA",17,6,11,136.466666666667,0.0217391304347826,0.647058823529412,"locrisk468.3","FastTree"
"ZM",16,7,9,132.15,0.0208333333333333,0.5625,"locrisk468.3","FastTree"
"AR",1,1,0,0,0.0117647058823529,0,"locrisk527.1","FastTree"
"BE",3,2,1,11.5,0.0166666666666667,0.333333333333333,"locrisk527.1","FastTree"
"BG",2,1,1,13,0.0144927536231884,0.5,"locrisk527.1","FastTree"
"BR",6,1,5,26,0.0172413793103448,0.833333333333333,"locrisk527.1","FastTree"
"BW",12,4,8,37.9166666666667,0.0185185185185185,0.666666666666667,"locrisk527.1","FastTree"
"CN",3,1,2,11.5,0.0147058823529412,0.666666666666667,"locrisk527.1","FastTree"
"DE",1,1,0,0,0.0140845070422535,0,"locrisk527.1","FastTree"
"DK",1,1,0,0,0.0123456790123457,0,"locrisk527.1","FastTree"
"ES",5,4,1,1.5,0.0166666666666667,0.2,"locrisk527.1","FastTree"
"ET",5,3,2,28.5,0.0147058823529412,0.4,"locrisk527.1","FastTree"
"GE",1,1,0,0,0.0123456790123457,0,"locrisk527.1","FastTree"
"IL",3,1,2,12,0.0138888888888889,0.666666666666667,"locrisk527.1","FastTree"
"IN",7,2,5,48,0.0161290322580645,0.714285714285714,"locrisk527.1","FastTree"
"KE",6,5,1,2.5,0.0153846153846154,0.166666666666667,"locrisk527.1","FastTree"
"MM",1,1,0,0,0.0112359550561798,0,"locrisk527.1","FastTree"
"MW",6,4,2,0,0.0158730158730159,0.333333333333333,"locrisk527.1","FastTree"
"NG",2,2,0,0,0.0142857142857143,0,"locrisk527.1","FastTree"
"NP",1,1,0,0,0.0112359550561798,0,"locrisk527.1","FastTree"
"PK",1,1,0,0,0.0112359550561798,0,"locrisk527.1","FastTree"
"SE",13,6,7,162.75,0.0204081632653061,0.538461538461538,"locrisk527.1","FastTree"
"SN",1,1,0,0,0.0123456790123457,0,"locrisk527.1","FastTree"
"SO",1,1,0,0,0.0131578947368421,0,"locrisk527.1","FastTree"
"TH",1,1,0,0,0.0104166666666667,0,"locrisk527.1","FastTree"
"TZ",11,5,6,37.0833333333333,0.0175438596491228,0.545454545454545,"locrisk527.1","FastTree"
"US",2,2,0,0,0.0149253731343284,0,"locrisk527.1","FastTree"
"UY",1,1,0,0,0.0117647058823529,0,"locrisk527.1","FastTree"
"YE",1,1,0,0,0.0101010101010101,0,"locrisk527.1","FastTree"
"ZA",18,6,12,148,0.0227272727272727,0.666666666666667,"locrisk527.1","FastTree"
"ZM",12,3,9,18.75,0.0185185185185185,0.75,"locrisk527.1","FastTree"
"AR",1,1,0,0,0.0114942528735632,0,"locrisk527.2","FastTree"
"BE",3,2,1,11.5,0.0161290322580645,0.333333333333333,"locrisk527.2","FastTree"
"BG",3,1,2,13,0.0142857142857143,0.666666666666667,"locrisk527.2","FastTree"
"BR",5,1,4,28,0.0166666666666667,0.8,"locrisk527.2","FastTree"
"BW",11,4,7,28.6666666666667,0.0185185185185185,0.636363636363636,"locrisk527.2","FastTree"
"CN",3,1,2,24.5,0.0149253731343284,0.666666666666667,"locrisk527.2","FastTree"
"DE",1,1,0,0,0.0136986301369863,0,"locrisk527.2","FastTree"
"DK",1,1,0,0,0.0123456790123457,0,"locrisk527.2","FastTree"
"ES",4,3,1,1,0.0153846153846154,0.25,"locrisk527.2","FastTree"
"ET",5,3,2,30.3333333333333,0.0147058823529412,0.4,"locrisk527.2","FastTree"
"GE",1,1,0,0,0.0123456790123457,0,"locrisk527.2","FastTree"
"IL",3,1,2,13,0.0140845070422535,0.666666666666667,"locrisk527.2","FastTree"
"IN",5,1,4,50,0.015625,0.8,"locrisk527.2","FastTree"
"KE",5,4,1,0.25,0.0151515151515152,0.2,"locrisk527.2","FastTree"
"MM",1,1,0,0,0.0106382978723404,0,"locrisk527.2","FastTree"
"MW",6,4,2,26.25,0.0161290322580645,0.333333333333333,"locrisk527.2","FastTree"
"NG",2,2,0,0,0.0138888888888889,0,"locrisk527.2","FastTree"
"NP",1,1,0,0,0.010989010989011,0,"locrisk527.2","FastTree"
"PK",1,1,0,0,0.010989010989011,0,"locrisk527.2","FastTree"
"SE",15,6,9,174,0.0208333333333333,0.6,"locrisk527.2","FastTree"
"SN",1,1,0,0,0.0123456790123457,0,"locrisk527.2","FastTree"
"SO",1,1,0,0,0.0133333333333333,0,"locrisk527.2","FastTree"
"TH",1,1,0,0,0.0103092783505155,0,"locrisk527.2","FastTree"
"TZ",10,5,5,43.5,0.0175438596491228,0.5,"locrisk527.2","FastTree"
"US",2,2,0,0,0.0128205128205128,0,"locrisk527.2","FastTree"
"UY",1,1,0,0,0.0114942528735632,0,"locrisk527.2","FastTree"
"YE",1,1,0,0,0.0102040816326531,0,"locrisk527.2","FastTree"
"ZA",17,6,11,156.75,0.0217391304347826,0.647058823529412,"locrisk527.2","FastTree"
"ZM",13,4,9,35.25,0.0185185185185185,0.692307692307692,"locrisk527.2","FastTree"
"AR",1,1,0,0,0.0113636363636364,0,"locrisk527.3","FastTree"
"BE",3,2,1,0,0.0163934426229508,0.333333333333333,"locrisk527.3","FastTree"
"BG",3,1,2,14,0.0147058823529412,0.666666666666667,"locrisk527.3","FastTree"
"BR",5,1,4,29.75,0.0163934426229508,0.8,"locrisk527.3","FastTree"
"BW",13,5,8,26.8333333333333,0.0181818181818182,0.615384615384615,"locrisk527.3","FastTree"
"CN",2,1,1,0,0.0119047619047619,0.5,"locrisk527.3","FastTree"
"DE",1,1,0,0,0.0138888888888889,0,"locrisk527.3","FastTree"
"DK",1,1,0,0,0.0121951219512195,0,"locrisk527.3","FastTree"
"ES",5,4,1,1.5,0.0163934426229508,0.2,"locrisk527.3","FastTree"
"ET",5,3,2,33.25,0.0153846153846154,0.4,"locrisk527.3","FastTree"
"GE",1,1,0,0,0.0121951219512195,0,"locrisk527.3","FastTree"
"IL",3,1,2,14,0.0144927536231884,0.666666666666667,"locrisk527.3","FastTree"
"IN",9,3,6,102,0.0175438596491228,0.666666666666667,"locrisk527.3","FastTree"
"KE",5,4,1,1.75,0.0153846153846154,0.2,"locrisk527.3","FastTree"
"MM",1,1,0,0,0.0119047619047619,0,"locrisk527.3","FastTree"
"MW",10,5,5,31.5,0.0166666666666667,0.5,"locrisk527.3","FastTree"
"NG",2,2,0,0,0.0140845070422535,0,"locrisk527.3","FastTree"
"NP",2,1,1,0,0.0119047619047619,0.5,"locrisk527.3","FastTree"
"PK",1,1,0,0,0.0119047619047619,0,"locrisk527.3","FastTree"
"SE",14,6,8,191,0.0217391304347826,0.571428571428571,"locrisk527.3","FastTree"
